"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2018","New Hampshire","Black","Hispanic","0**","2,067","0.00**","0.00**","--"
"2018","New Hampshire","American Indian / Alaska Native","Non-Hispanic","0**","804","0.00**","0.00**","--"
"2018","New Hampshire","American Indian / Alaska Native","Hispanic","0**","528","0.00**","0.00**","--"
"2018","New Hampshire","Asian","Non-Hispanic","0**","14,094","0.00**","0.00**","--"
"2018","New Hampshire","Asian","Hispanic","0**","237","0.00**","0.00**","--"
"2018","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","104","0.00**","0.00**","--"
"2018","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","142","0.00**","0.00**","--"
"2018","New Hampshire","More than One Race","Non-Hispanic","0**","12,336","0.00**","0.00**","--"
"2018","New Hampshire","More than One Race","Hispanic","0**","1,446","0.00**","0.00**","--"
"2018","New Jersey","White","Non-Hispanic","16**","1,342,853","1.19**","1.15**","697"
"2018","New Jersey","White","Hispanic","18**","585,262","3.08**","3.28**","826"
"2018","New Jersey","Black","Non-Hispanic","54","395,226","13.66","17.78","2,352"
"2018","New Jersey","Black","Hispanic","--","86,507","--","--","--"
"2018","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","5,059","0.00**","0.00**","--"
"2018","New Jersey","American Indian / Alaska Native","Hispanic","0**","17,415","0.00**","0.00**","--"
"2018","New Jersey","Asian","Non-Hispanic","--","273,765","--","--","--"
"2018","New Jersey","Asian","Hispanic","0**","7,669","0.00**","0.00**","--"
"2018","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","1,179","0.00**","0.00**","--"
"2018","New Jersey","HI Native / Pacific Islander","Hispanic","0**","3,030","0.00**","0.00**","--"
"2018","New Jersey","More than One Race","Non-Hispanic","0**","82,823","0.00**","0.00**","--"
"2018","New Jersey","More than One Race","Hispanic","0**","31,748","0.00**","0.00**","--"
"2018","New Mexico","White","Non-Hispanic","29","171,514","16.91","15.77","1,296"
"2018","New Mexico","White","Hispanic","58","374,703","15.48","19.46","2,534"
"2018","New Mexico","Black","Non-Hispanic","--","13,330","--","--","--"
"2018","New Mexico","Black","Hispanic","0**","8,229","0.00**","0.00**","--"
"2018","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","70,167","--","--","--"
"2018","New Mexico","American Indian / Alaska Native","Hispanic","--","28,351","--","--","--"
"2018","New Mexico","Asian","Non-Hispanic","0**","9,024","0.00**","0.00**","--"
"2018","New Mexico","Asian","Hispanic","0**","2,448","0.00**","0.00**","--"
"2018","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","429","0.00**","0.00**","--"
"2018","New Mexico","HI Native / Pacific Islander","Hispanic","0**","835","0.00**","0.00**","--"
"2018","New Mexico","More than One Race","Non-Hispanic","--","16,889","--","--","--"
"2018","New Mexico","More than One Race","Hispanic","--","13,068","--","--","--"
"2018","New York","White","Non-Hispanic","62","3,025,721","2.05","1.71","2,808"
"2018","New York","White","Hispanic","27","1,037,039","2.60","3.23","1,175"
"2018","New York","White","Unknown","--","--","--","--","--"
"2018","New York","Black","Non-Hispanic","90","931,072","9.67","10.58","4,016"
"2018","New York","Black","Hispanic","--","256,114","--","--","--"
"2018","New York","Black","Unknown","--","--","--","--","--"
"2018","New York","American Indian / Alaska Native","Non-Hispanic","0**","20,423","0.00**","0.00**","--"
"2018","New York","American Indian / Alaska Native","Hispanic","0**","53,382","0.00**","0.00**","--"
"2018","New York","Asian","Non-Hispanic","--","530,423","--","--","--"
"2018","New York","Asian","Hispanic","0**","17,158","0.00**","0.00**","--"
"2018","New York","HI Native / Pacific Islander","Non-Hispanic","0**","3,115","0.00**","0.00**","--"
"2018","New York","HI Native / Pacific Islander","Hispanic","0**","7,017","0.00**","0.00**","--"
"2018","New York","More than One Race","Non-Hispanic","--","200,231","--","--","--"
"2018","New York","More than One Race","Hispanic","0**","75,533","0.00**","0.00**","--"
"2018","North Carolina","White","Non-Hispanic","114","1,836,868","6.21","6.03","5,109"
"2018","North Carolina","White","Hispanic","13**","398,967","3.26**","4.04**","593"
"2018","North Carolina","White","Unknown","--","--","--","--","--"
"2018","North Carolina","Black","Non-Hispanic","161","794,749","20.26","21.52","7,176"
"2018","North Carolina","Black","Hispanic","--","54,505","--","--","--"
"2018","North Carolina","American Indian / Alaska Native","Non-Hispanic","10**","40,419","24.74**","19.95**","451"
"2018","North Carolina","American Indian / Alaska Native","Hispanic","0**","27,119","0.00**","0.00**","--"
"2018","North Carolina","Asian","Non-Hispanic","--","113,167","--","--","--"
"2018","North Carolina","Asian","Hispanic","0**","7,617","0.00**","0.00**","--"
"2018","North Carolina","HI Native / Pacific Islander","Non-Hispanic","--","2,719","--","--","--"
"2018","North Carolina","HI Native / Pacific Islander","Hispanic","--","4,625","--","--","--"
"2018","North Carolina","More than One Race","Non-Hispanic","--","133,109","--","--","--"
"2018","North Carolina","More than One Race","Hispanic","--","22,111","--","--","--"
"2018","North Dakota","White","Non-Hispanic","10**","213,038","4.69**","4.16**","488"
"2018","North Dakota","White","Hispanic","--","12,059","--","--","--"
"2018","North Dakota","Black","Non-Hispanic","0**","11,391","0.00**","0.00**","--"
"2018","North Dakota","Black","Hispanic","0**","666","0.00**","0.00**","--"
"2018","North Dakota","American Indian / Alaska Native","Non-Hispanic","--","19,089","--","--","--"
"2018","North Dakota","American Indian / Alaska Native","Hispanic","0**","2,725","0.00**","0.00**","--"
"2018","North Dakota","Asian","Non-Hispanic","0**","5,452","0.00**","0.00**","--"
"2018","North Dakota","Asian","Hispanic","0**","303","0.00**","0.00**","--"
"2018","North Dakota","HI Native / Pacific Islander","Non-Hispanic","--","181","--","--","--"
"2018","North Dakota","HI Native / Pacific Islander","Hispanic","0**","54","0.00**","0.00**","--"
"2018","North Dakota","More than One Race","Non-Hispanic","0**","10,086","0.00**","0.00**","--"
"2018","North Dakota","More than One Race","Hispanic","0**","1,168","0.00**","0.00**","--"
"2018","Ohio","White","Non-Hispanic","176","2,742,001","6.42","7.19","7,878"
"2018","Ohio","White","Hispanic","10**","177,979","5.62**","5.16**","460"
"2018","Ohio","White","Unknown","--","--","--","--","--"
"2018","Ohio","Black","Non-Hispanic","169","572,059","29.54","35.33","7,569"
"2018","Ohio","Black","Hispanic","0**","25,460","0.00**","0.00**","--"
"2018","Ohio","American Indian / Alaska Native","Non-Hispanic","0**","5,957","0.00**","0.00**","--"
"2018","Ohio","American Indian / Alaska Native","Hispanic","0**","5,490","0.00**","0.00**","--"
"2018","Ohio","Asian","Non-Hispanic","--","101,627","--","--","--"
"2018","Ohio","Asian","Hispanic","0**","2,342","0.00**","0.00**","--"
"2018","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","1,968","0.00**","0.00**","--"
"2018","Ohio","HI Native / Pacific Islander","Hispanic","0**","1,176","0.00**","0.00**","--"
"2018","Ohio","More than One Race","Non-Hispanic","--","167,006","--","--","--"
"2018","Ohio","More than One Race","Hispanic","0**","16,627","0.00**","0.00**","--"
"2018","Oklahoma","White","Non-Hispanic","57","743,213","7.67","8.55","2,595"
"2018","Oklahoma","White","Hispanic","12**","174,965","6.86**","6.31**","551"
"2018","Oklahoma","Black","Non-Hispanic","29","113,593","25.53","31.70","1,313"
"2018","Oklahoma","Black","Hispanic","0**","9,170","0.00**","0.00**","--"
"2018","Oklahoma","Black","Unknown","--","--","--","--","--"
"2018","Oklahoma","American Indian / Alaska Native","Non-Hispanic","--","142,692","--","--","--"
"2018","Oklahoma","American Indian / Alaska Native","Hispanic","0**","28,917","0.00**","0.00**","--"
"2018","Oklahoma","Asian","Non-Hispanic","--","33,834","--","--","--"
"2018","Oklahoma","Asian","Hispanic","0**","1,528","0.00**","0.00**","--"
"2018","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","0**","3,218","0.00**","0.00**","--"
"2018","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","676","0.00**","0.00**","--"
"2018","Oklahoma","More than One Race","Non-Hispanic","--","123,074","--","--","--"
"2018","Oklahoma","More than One Race","Hispanic","0**","16,083","0.00**","0.00**","--"
"2018","Oregon","White","Non-Hispanic","61","827,332","7.37","6.65","2,779"
"2018","Oregon","White","Hispanic","15**","232,946","6.44**","5.67**","701"
"2018","Oregon","Black","Non-Hispanic","--","30,090","--","--","--"
"2018","Oregon","Black","Hispanic","0**","5,258","0.00**","0.00**","--"
"2018","Oregon","American Indian / Alaska Native","Non-Hispanic","--","14,857","--","--","--"
"2018","Oregon","American Indian / Alaska Native","Hispanic","0**","16,280","0.00**","0.00**","--"
"2018","Oregon","Asian","Non-Hispanic","--","61,355","--","--","--"
"2018","Oregon","Asian","Hispanic","0**","3,048","0.00**","0.00**","--"
"2018","Oregon","HI Native / Pacific Islander","Non-Hispanic","0**","6,740","0.00**","0.00**","--"
"2018","Oregon","HI Native / Pacific Islander","Hispanic","0**","1,108","0.00**","0.00**","--"
"2018","Oregon","More than One Race","Non-Hispanic","--","75,762","--","--","--"
"2018","Oregon","More than One Race","Hispanic","0**","15,993","0.00**","0.00**","--"
"2018","Pennsylvania","White","Non-Hispanic","143","2,675,453","5.35","5.56","6,344"
"2018","Pennsylvania","White","Hispanic","31","331,254","9.36","12.84","1,356"
"2018","Pennsylvania","Black","Non-Hispanic","178","520,139","34.22","35.15","7,867"
"2018","Pennsylvania","Black","Hispanic","--","82,685","--","--","--"
"2018","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","5,622","0.00**","0.00**","--"
"2018","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","16,374","0.00**","0.00**","--"
"2018","Pennsylvania","Asian","Non-Hispanic","--","161,914","--","--","--"
"2018","Pennsylvania","Asian","Hispanic","0**","6,450","0.00**","0.00**","--"
"2018","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","1,542","0.00**","0.00**","--"
"2018","Pennsylvania","HI Native / Pacific Islander","Hispanic","--","3,739","--","--","--"
"2018","Pennsylvania","More than One Race","Non-Hispanic","--","142,227","--","--","--"
"2018","Pennsylvania","More than One Race","Hispanic","0**","30,693","0.00**","0.00**","--"
"2018","Rhode Island","White","Non-Hispanic","--","199,375","--","--","--"
"2018","Rhode Island","White","Hispanic","--","56,525","--","--","--"
"2018","Rhode Island","White","Unknown","--","--","--","--","--"
"2018","Rhode Island","Black","Non-Hispanic","--","24,140","--","--","--"
"2018","Rhode Island","Black","Hispanic","0**","12,518","0.00**","0.00**","--"
"2018","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","1,660","0.00**","0.00**","--"
"2018","Rhode Island","American Indian / Alaska Native","Hispanic","0**","4,078","0.00**","0.00**","--"
"2018","Rhode Island","Asian","Non-Hispanic","--","13,825","--","--","--"
"2018","Rhode Island","Asian","Hispanic","0**","826","0.00**","0.00**","--"
"2018","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","259","0.00**","0.00**","--"
"2018","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","768","0.00**","0.00**","--"
"2018","Rhode Island","More than One Race","Non-Hispanic","0**","13,868","0.00**","0.00**","--"
"2018","Rhode Island","More than One Race","Hispanic","0**","4,252","0.00**","0.00**","--"
"2018","South Carolina","White","Non-Hispanic","90","913,513","9.85","11.27","4,001"
"2018","South Carolina","White","Hispanic","--","115,015","--","--","--"
"2018","South Carolina","Black","Non-Hispanic","128","491,397","26.05","26.91","5,804"
"2018","South Carolina","Black","Hispanic","--","15,431","--","--","--"
"2018","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","5,532","0.00**","0.00**","--"
"2018","South Carolina","American Indian / Alaska Native","Hispanic","0**","4,928","0.00**","0.00**","--"
"2018","South Carolina","Asian","Non-Hispanic","--","29,854","--","--","--"
"2018","South Carolina","Asian","Hispanic","0**","1,758","0.00**","0.00**","--"
"2018","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","1,181","0.00**","0.00**","--"
"2018","South Carolina","HI Native / Pacific Islander","Hispanic","0**","1,118","0.00**","0.00**","--"
"2018","South Carolina","More than One Race","Non-Hispanic","--","58,653","--","--","--"
"2018","South Carolina","More than One Race","Hispanic","0**","6,575","0.00**","0.00**","--"
"2018","South Dakota","White","Non-Hispanic","22","226,247","9.72","12.21","1,012"
"2018","South Dakota","White","Hispanic","--","13,074","--","--","--"
"2018","South Dakota","Black","Non-Hispanic","--","8,819","--","--","--"
"2018","South Dakota","Black","Hispanic","0**","440","0.00**","0.00**","--"
"2018","South Dakota","American Indian / Alaska Native","Non-Hispanic","--","37,545","--","--","--"
"2018","South Dakota","American Indian / Alaska Native","Hispanic","0**","5,381","0.00**","0.00**","--"
"2018","South Dakota","Asian","Non-Hispanic","0**","5,855","0.00**","0.00**","--"
"2018","South Dakota","Asian","Hispanic","0**","196","0.00**","0.00**","--"
"2018","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","211","0.00**","0.00**","--"
"2018","South Dakota","HI Native / Pacific Islander","Hispanic","0**","99","0.00**","0.00**","--"
"2018","South Dakota","More than One Race","Non-Hispanic","--","12,701","--","--","--"
"2018","South Dakota","More than One Race","Hispanic","0**","1,529","0.00**","0.00**","--"
"2018","Tennessee","White","Non-Hispanic","118","1,466,064","8.05","9.12","5,322"
"2018","Tennessee","White","Hispanic","12**","162,503","7.38**","12.10**","541"
"2018","Tennessee","Black","Non-Hispanic","175","432,053","40.50","42.63","7,831"
"2018","Tennessee","Black","Hispanic","--","14,031","--","--","--"
"2018","Tennessee","American Indian / Alaska Native","Non-Hispanic","--","5,167","--","--","--"
"2018","Tennessee","American Indian / Alaska Native","Hispanic","0**","7,510","0.00**","0.00**","--"
"2018","Tennessee","Asian","Non-Hispanic","--","43,664","--","--","--"
"2018","Tennessee","Asian","Hispanic","0**","2,824","0.00**","0.00**","--"
"2018","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","1,318","0.00**","0.00**","--"
"2018","Tennessee","HI Native / Pacific Islander","Hispanic","0**","1,796","0.00**","0.00**","--"
"2018","Tennessee","More than One Race","Non-Hispanic","--","76,257","--","--","--"
"2018","Tennessee","More than One Race","Hispanic","0**","8,531","0.00**","0.00**","--"
"2018","Texas","White","Non-Hispanic","246","3,415,737","7.20","8.80","11,067"
"2018","Texas","White","Hispanic","300","4,761,053","6.30","7.13","13,651"
"2018","Texas","Black","Non-Hispanic","233","1,302,164","17.89","21.33","10,324"
"2018","Texas","Black","Hispanic","--","133,841","--","--","--"
"2018","Texas","American Indian / Alaska Native","Non-Hispanic","--","28,499","--","--","--"
"2018","Texas","American Indian / Alaska Native","Hispanic","0**","84,754","0.00**","0.00**","--"
"2018","Texas","Asian","Non-Hispanic","16**","479,564","3.34**","4.62**","711"
"2018","Texas","Asian","Hispanic","--","27,725","--","--","--"
"2018","Texas","HI Native / Pacific Islander","Non-Hispanic","0**","9,145","0.00**","0.00**","--"
"2018","Texas","HI Native / Pacific Islander","Hispanic","0**","7,827","0.00**","0.00**","--"
"2018","Texas","More than One Race","Non-Hispanic","--","252,668","--","--","--"
"2018","Texas","More than One Race","Hispanic","--","91,762","--","--","--"
"2018","Utah","White","Non-Hispanic","63","990,025","6.36","6.48","2,854"
"2018","Utah","White","Hispanic","16**","199,545","8.02**","10.75**","727"
"2018","Utah","Black","Non-Hispanic","--","16,497","--","--","--"
"2018","Utah","Black","Hispanic","0**","5,214","0.00**","0.00**","--"
"2018","Utah","American Indian / Alaska Native","Non-Hispanic","--","11,937","--","--","--"
"2018","Utah","American Indian / Alaska Native","Hispanic","0**","10,951","0.00**","0.00**","--"
"2018","Utah","Asian","Non-Hispanic","--","28,165","--","--","--"
"2018","Utah","Asian","Hispanic","0**","2,454","0.00**","0.00**","--"
