"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2018","Nebraska","30 to 34","0**","3,932","0.00**","--","--"
"2018","Nebraska","35 to 39","0**","3,891","0.00**","--","--"
"2018","Nebraska","40 to 44","--","3,089","--","--","--"
"2018","Nebraska","45 to 49","--","2,883","--","--","--"
"2018","Nebraska","50 to 54","0**","2,658","0.00**","--","--"
"2018","Nebraska","55 to 59","--","2,619","--","--","--"
"2018","Nebraska","60 to 64","0**","1,998","0.00**","--","--"
"2018","Nebraska","65 to 69","0**","1,351","0.00**","--","--"
"2018","Nebraska","70 to 74","0**","806","0.00**","--","--"
"2018","Nebraska","75 to 79","0**","572","0.00**","--","--"
"2018","Nebraska","80 to 84","0**","325","0.00**","--","--"
"2018","Nebraska","85+","0**","240","0.00**","--","--"
"2018","Nevada","0 to 4","0**","12,233","0.00**","--","--"
"2018","Nevada","5 to 9","0**","11,757","0.00**","--","--"
"2018","Nevada","10 to 14","0**","11,457","0.00**","--","--"
"2018","Nevada","15 to 19","--","10,535","--","--","--"
"2018","Nevada","20 to 24","--","11,286","--","--","--"
"2018","Nevada","25 to 29","--","14,624","--","--","--"
"2018","Nevada","30 to 34","11**","11,978","91.84**","--","368"
"2018","Nevada","35 to 39","12**","10,940","109.69**","--","337"
"2018","Nevada","40 to 44","--","9,433","--","--","--"
"2018","Nevada","45 to 49","--","9,680","--","--","--"
"2018","Nevada","50 to 54","0**","9,063","0.00**","--","--"
"2018","Nevada","55 to 59","--","8,363","--","--","--"
"2018","Nevada","60 to 64","--","7,022","--","--","--"
"2018","Nevada","65 to 69","0**","5,341","0.00**","--","--"
"2018","Nevada","70 to 74","0**","3,803","0.00**","--","--"
"2018","Nevada","75 to 79","0**","2,440","0.00**","--","--"
"2018","Nevada","80 to 84","0**","1,521","0.00**","--","--"
"2018","Nevada","85+","0**","1,020","0.00**","--","--"
"2018","New Hampshire","0 to 4","0**","915","0.00**","--","--"
"2018","New Hampshire","5 to 9","0**","1,042","0.00**","--","--"
"2018","New Hampshire","10 to 14","0**","906","0.00**","--","--"
"2018","New Hampshire","15 to 19","0**","940","0.00**","--","--"
"2018","New Hampshire","20 to 24","0**","1,239","0.00**","--","--"
"2018","New Hampshire","25 to 29","0**","1,342","0.00**","--","--"
"2018","New Hampshire","30 to 34","0**","1,041","0.00**","--","--"
"2018","New Hampshire","35 to 39","0**","1,068","0.00**","--","--"
"2018","New Hampshire","40 to 44","0**","934","0.00**","--","--"
"2018","New Hampshire","45 to 49","0**","1,116","0.00**","--","--"
"2018","New Hampshire","50 to 54","0**","834","0.00**","--","--"
"2018","New Hampshire","55 to 59","0**","694","0.00**","--","--"
"2018","New Hampshire","60 to 64","0**","468","0.00**","--","--"
"2018","New Hampshire","65 to 69","0**","322","0.00**","--","--"
"2018","New Hampshire","70 to 74","0**","192","0.00**","--","--"
"2018","New Hampshire","75 to 79","0**","116","0.00**","--","--"
"2018","New Hampshire","80 to 84","0**","56","0.00**","--","--"
"2018","New Hampshire","85+","0**","43","0.00**","--","--"
"2018","New Jersey","0 to 4","0**","44,994","0.00**","--","--"
"2018","New Jersey","5 to 9","0**","46,142","0.00**","--","--"
"2018","New Jersey","10 to 14","0**","45,536","0.00**","--","--"
"2018","New Jersey","15 to 19","14**","47,114","29.72**","--","661"
"2018","New Jersey","20 to 24","27","49,721","54.30","--","1,166"
"2018","New Jersey","25 to 29","39","54,485","71.58","--","1,491"
"2018","New Jersey","30 to 34","26","45,426","57.24","--","861"
"2018","New Jersey","35 to 39","17**","43,194","39.36**","--","476"
"2018","New Jersey","40 to 44","12**","40,504","29.63**","--","283"
"2018","New Jersey","45 to 49","--","42,576","--","--","--"
"2018","New Jersey","50 to 54","--","42,430","--","--","--"
"2018","New Jersey","55 to 59","--","40,594","--","--","--"
"2018","New Jersey","60 to 64","0**","31,865","0.00**","--","--"
"2018","New Jersey","65 to 69","0**","22,055","0.00**","--","--"
"2018","New Jersey","70 to 74","0**","15,841","0.00**","--","--"
"2018","New Jersey","75 to 79","0**","10,661","0.00**","--","--"
"2018","New Jersey","80 to 84","0**","6,791","0.00**","--","--"
"2018","New Jersey","85+","0**","5,161","0.00**","--","--"
"2018","New Mexico","0 to 4","0**","1,825","0.00**","--","--"
"2018","New Mexico","5 to 9","0**","2,075","0.00**","--","--"
"2018","New Mexico","10 to 14","0**","2,100","0.00**","--","--"
"2018","New Mexico","15 to 19","0**","2,211","0.00**","--","--"
"2018","New Mexico","20 to 24","--","2,766","--","--","--"
"2018","New Mexico","25 to 29","--","2,914","--","--","--"
"2018","New Mexico","30 to 34","--","2,354","--","--","--"
"2018","New Mexico","35 to 39","--","2,160","--","--","--"
"2018","New Mexico","40 to 44","--","1,773","--","--","--"
"2018","New Mexico","45 to 49","0**","1,727","0.00**","--","--"
"2018","New Mexico","50 to 54","0**","1,618","0.00**","--","--"
"2018","New Mexico","55 to 59","--","1,793","--","--","--"
"2018","New Mexico","60 to 64","0**","1,545","0.00**","--","--"
"2018","New Mexico","65 to 69","0**","1,177","0.00**","--","--"
"2018","New Mexico","70 to 74","0**","715","0.00**","--","--"
"2018","New Mexico","75 to 79","0**","453","0.00**","--","--"
"2018","New Mexico","80 to 84","0**","266","0.00**","--","--"
"2018","New Mexico","85+","0**","183","0.00**","--","--"
"2018","New York","0 to 4","--","107,960","--","--","--"
"2018","New York","5 to 9","0**","110,547","0.00**","--","--"
"2018","New York","10 to 14","0**","109,565","0.00**","--","--"
"2018","New York","15 to 19","26","114,861","22.64","--","1,234"
"2018","New York","20 to 24","41","126,393","32.44","--","1,758"
"2018","New York","25 to 29","54","150,343","35.92","--","2,055"
"2018","New York","30 to 34","28","123,016","22.76","--","921"
"2018","New York","35 to 39","28","107,340","26.09","--","790"
"2018","New York","40 to 44","11**","96,104","11.45**","--","256"
"2018","New York","45 to 49","--","98,688","--","--","--"
"2018","New York","50 to 54","--","105,029","--","--","--"
"2018","New York","55 to 59","--","102,612","--","--","--"
"2018","New York","60 to 64","0**","84,958","0.00**","--","--"
"2018","New York","65 to 69","--","62,509","--","--","--"
"2018","New York","70 to 74","0**","43,578","0.00**","--","--"
"2018","New York","75 to 79","0**","29,691","0.00**","--","--"
"2018","New York","80 to 84","0**","18,571","0.00**","--","--"
"2018","New York","85+","0**","15,737","0.00**","--","--"
"2018","North Carolina","0 to 4","--","76,893","--","--","--"
"2018","North Carolina","5 to 9","--","77,968","--","--","--"
"2018","North Carolina","10 to 14","--","81,014","--","--","--"
"2018","North Carolina","15 to 19","31","85,136","36.41","--","1,465"
"2018","North Carolina","20 to 24","68","87,969","77.30","--","2,934"
"2018","North Carolina","25 to 29","62","91,095","68.06","--","2,363"
"2018","North Carolina","30 to 34","42","71,990","58.34","--","1,395"
"2018","North Carolina","35 to 39","21","68,578","30.62","--","594"
"2018","North Carolina","40 to 44","23","64,483","35.67","--","527"
"2018","North Carolina","45 to 49","13**","67,746","19.19**","--","240"
"2018","North Carolina","50 to 54","--","67,758","--","--","--"
"2018","North Carolina","55 to 59","--","67,295","--","--","--"
"2018","North Carolina","60 to 64","--","59,892","--","--","--"
"2018","North Carolina","65 to 69","--","46,850","--","--","--"
"2018","North Carolina","70 to 74","--","31,233","--","--","--"
"2018","North Carolina","75 to 79","0**","18,648","0.00**","--","--"
"2018","North Carolina","80 to 84","0**","10,701","0.00**","--","--"
"2018","North Carolina","85+","0**","7,623","0.00**","--","--"
"2018","North Dakota","0 to 4","0**","1,617","0.00**","--","--"
"2018","North Dakota","5 to 9","0**","1,188","0.00**","--","--"
"2018","North Dakota","10 to 14","0**","848","0.00**","--","--"
"2018","North Dakota","15 to 19","0**","893","0.00**","--","--"
"2018","North Dakota","20 to 24","0**","1,566","0.00**","--","--"
"2018","North Dakota","25 to 29","0**","2,027","0.00**","--","--"
"2018","North Dakota","30 to 34","0**","1,849","0.00**","--","--"
"2018","North Dakota","35 to 39","0**","1,347","0.00**","--","--"
"2018","North Dakota","40 to 44","0**","901","0.00**","--","--"
"2018","North Dakota","45 to 49","0**","690","0.00**","--","--"
"2018","North Dakota","50 to 54","0**","527","0.00**","--","--"
"2018","North Dakota","55 to 59","0**","473","0.00**","--","--"
"2018","North Dakota","60 to 64","0**","291","0.00**","--","--"
"2018","North Dakota","65 to 69","0**","165","0.00**","--","--"
"2018","North Dakota","70 to 74","0**","72","0.00**","--","--"
"2018","North Dakota","75 to 79","0**","21","0.00**","--","--"
"2018","North Dakota","80 to 84","0**","14","0.00**","--","--"
"2018","North Dakota","85+","0**","7","0.00**","--","--"
"2018","Ohio","0 to 4","--","59,541","--","--","--"
"2018","Ohio","5 to 9","0**","58,052","0.00**","--","--"
"2018","Ohio","10 to 14","--","57,038","--","--","--"
"2018","Ohio","15 to 19","37","56,365","65.64","--","1,749"
"2018","Ohio","20 to 24","58","58,637","98.91","--","2,491"
"2018","Ohio","25 to 29","68","64,280","105.79","--","2,578"
"2018","Ohio","30 to 34","44","49,187","89.46","--","1,471"
"2018","Ohio","35 to 39","32","45,582","70.20","--","908"
"2018","Ohio","40 to 44","20**","40,351","49.57**","--","460"
"2018","Ohio","45 to 49","25","43,352","57.67","--","461"
"2018","Ohio","50 to 54","13**","41,508","31.32**","--","169"
"2018","Ohio","55 to 59","14**","43,197","32.41**","--","112"
"2018","Ohio","60 to 64","--","38,315","--","--","--"
"2018","Ohio","65 to 69","--","28,099","--","--","--"
"2018","Ohio","70 to 74","--","18,151","--","--","--"
"2018","Ohio","75 to 79","0**","11,827","0.00**","--","--"
"2018","Ohio","80 to 84","0**","7,789","0.00**","--","--"
"2018","Ohio","85+","0**","6,650","0.00**","--","--"
"2018","Oklahoma","0 to 4","0**","11,241","0.00**","--","--"
"2018","Oklahoma","5 to 9","0**","11,327","0.00**","--","--"
"2018","Oklahoma","10 to 14","0**","11,598","0.00**","--","--"
"2018","Oklahoma","15 to 19","--","12,303","--","--","--"
"2018","Oklahoma","20 to 24","--","14,115","--","--","--"
"2018","Oklahoma","25 to 29","12**","14,168","84.70**","--","461"
"2018","Oklahoma","30 to 34","10**","11,636","85.94**","--","330"
"2018","Oklahoma","35 to 39","--","10,906","--","--","--"
"2018","Oklahoma","40 to 44","--","8,875","--","--","--"
"2018","Oklahoma","45 to 49","--","8,750","--","--","--"
"2018","Oklahoma","50 to 54","--","8,540","--","--","--"
"2018","Oklahoma","55 to 59","0**","8,664","0.00**","--","--"
"2018","Oklahoma","60 to 64","--","7,655","--","--","--"
"2018","Oklahoma","65 to 69","0**","5,550","0.00**","--","--"
"2018","Oklahoma","70 to 74","0**","3,474","0.00**","--","--"
"2018","Oklahoma","75 to 79","0**","2,193","0.00**","--","--"
"2018","Oklahoma","80 to 84","0**","1,287","0.00**","--","--"
"2018","Oklahoma","85+","0**","887","0.00**","--","--"
"2018","Oregon","0 to 4","0**","3,320","0.00**","--","--"
"2018","Oregon","5 to 9","0**","3,315","0.00**","--","--"
"2018","Oregon","10 to 14","0**","3,425","0.00**","--","--"
"2018","Oregon","15 to 19","--","3,421","--","--","--"
"2018","Oregon","20 to 24","--","3,889","--","--","--"
"2018","Oregon","25 to 29","--","4,935","--","--","--"
"2018","Oregon","30 to 34","0**","4,243","0.00**","--","--"
"2018","Oregon","35 to 39","0**","4,259","0.00**","--","--"
"2018","Oregon","40 to 44","--","3,521","--","--","--"
"2018","Oregon","45 to 49","--","3,227","--","--","--"
"2018","Oregon","50 to 54","0**","2,997","0.00**","--","--"
"2018","Oregon","55 to 59","0**","2,710","0.00**","--","--"
"2018","Oregon","60 to 64","0**","2,315","0.00**","--","--"
"2018","Oregon","65 to 69","0**","1,623","0.00**","--","--"
"2018","Oregon","70 to 74","0**","924","0.00**","--","--"
"2018","Oregon","75 to 79","0**","561","0.00**","--","--"
"2018","Oregon","80 to 84","0**","320","0.00**","--","--"
"2018","Oregon","85+","0**","208","0.00**","--","--"
"2018","Pennsylvania","0 to 4","0**","57,696","0.00**","--","--"
"2018","Pennsylvania","5 to 9","0**","58,872","0.00**","--","--"
"2018","Pennsylvania","10 to 14","--","55,671","--","--","--"
"2018","Pennsylvania","15 to 19","46","59,537","77.26","--","2,187"
"2018","Pennsylvania","20 to 24","85","62,862","135.22","--","3,641"
"2018","Pennsylvania","25 to 29","82","69,747","117.57","--","3,112"
"2018","Pennsylvania","30 to 34","64","55,052","116.25","--","2,121"
"2018","Pennsylvania","35 to 39","29","47,484","61.07","--","829"
"2018","Pennsylvania","40 to 44","16**","41,981","38.11**","--","366"
"2018","Pennsylvania","45 to 49","15**","43,832","34.22**","--","276"
"2018","Pennsylvania","50 to 54","--","43,853","--","--","--"
"2018","Pennsylvania","55 to 59","--","42,362","--","--","--"
"2018","Pennsylvania","60 to 64","--","36,131","--","--","--"
"2018","Pennsylvania","65 to 69","0**","25,794","0.00**","--","--"
"2018","Pennsylvania","70 to 74","--","17,217","--","--","--"
"2018","Pennsylvania","75 to 79","0**","11,057","0.00**","--","--"
"2018","Pennsylvania","80 to 84","0**","6,966","0.00**","--","--"
"2018","Pennsylvania","85+","0**","5,893","0.00**","--","--"
"2018","Rhode Island","0 to 4","0**","3,351","0.00**","--","--"
"2018","Rhode Island","5 to 9","0**","3,317","0.00**","--","--"
"2018","Rhode Island","10 to 14","0**","3,201","0.00**","--","--"
"2018","Rhode Island","15 to 19","--","3,760","--","--","--"
"2018","Rhode Island","20 to 24","--","3,898","--","--","--"
"2018","Rhode Island","25 to 29","--","4,352","--","--","--"
"2018","Rhode Island","30 to 34","0**","3,510","0.00**","--","--"
"2018","Rhode Island","35 to 39","0**","3,277","0.00**","--","--"
"2018","Rhode Island","40 to 44","0**","2,743","0.00**","--","--"
"2018","Rhode Island","45 to 49","0**","2,552","0.00**","--","--"
"2018","Rhode Island","50 to 54","0**","2,597","0.00**","--","--"
"2018","Rhode Island","55 to 59","--","2,339","--","--","--"
"2018","Rhode Island","60 to 64","0**","2,041","0.00**","--","--"
"2018","Rhode Island","65 to 69","0**","1,305","0.00**","--","--"
"2018","Rhode Island","70 to 74","0**","833","0.00**","--","--"
"2018","Rhode Island","75 to 79","0**","520","0.00**","--","--"
"2018","Rhode Island","80 to 84","0**","317","0.00**","--","--"
"2018","Rhode Island","85+","0**","337","0.00**","--","--"
"2018","South Carolina","0 to 4","--","44,870","--","--","--"
"2018","South Carolina","5 to 9","0**","47,660","0.00**","--","--"
"2018","South Carolina","10 to 14","--","50,169","--","--","--"
"2018","South Carolina","15 to 19","32","49,721","64.36","--","1,513"
"2018","South Carolina","20 to 24","51","51,714","98.62","--","2,198"
"2018","South Carolina","25 to 29","42","53,589","78.37","--","1,585"
"2018","South Carolina","30 to 34","37","42,987","86.07","--","1,214"
"2018","South Carolina","35 to 39","27","40,769","66.23","--","745"
"2018","South Carolina","40 to 44","--","36,100","--","--","--"
"2018","South Carolina","45 to 49","--","37,158","--","--","--"
"2018","South Carolina","50 to 54","--","39,322","--","--","--"
"2018","South Carolina","55 to 59","--","40,343","--","--","--"
"2018","South Carolina","60 to 64","--","37,127","--","--","--"
"2018","South Carolina","65 to 69","--","29,951","--","--","--"
"2018","South Carolina","70 to 74","0**","20,682","0.00**","--","--"
"2018","South Carolina","75 to 79","--","12,152","--","--","--"
"2018","South Carolina","80 to 84","0**","6,809","0.00**","--","--"
"2018","South Carolina","85+","--","4,908","--","--","--"
"2018","South Dakota","0 to 4","0**","1,110","0.00**","--","--"
"2018","South Dakota","5 to 9","0**","1,204","0.00**","--","--"
"2018","South Dakota","10 to 14","0**","815","0.00**","--","--"
"2018","South Dakota","15 to 19","0**","696","0.00**","--","--"
"2018","South Dakota","20 to 24","0**","1,022","0.00**","--","--"
"2018","South Dakota","25 to 29","--","1,238","--","--","--"
"2018","South Dakota","30 to 34","--","1,549","--","--","--"
"2018","South Dakota","35 to 39","0**","1,153","0.00**","--","--"
"2018","South Dakota","40 to 44","--","765","--","--","--"
"2018","South Dakota","45 to 49","0**","594","0.00**","--","--"
"2018","South Dakota","50 to 54","0**","514","0.00**","--","--"
"2018","South Dakota","55 to 59","0**","404","0.00**","--","--"
"2018","South Dakota","60 to 64","0**","300","0.00**","--","--"
"2018","South Dakota","65 to 69","0**","204","0.00**","--","--"
"2018","South Dakota","70 to 74","0**","82","0.00**","--","--"
"2018","South Dakota","75 to 79","0**","35","0.00**","--","--"
"2018","South Dakota","80 to 84","0**","19","0.00**","--","--"
"2018","South Dakota","85+","0**","13","0.00**","--","--"
"2018","Tennessee","0 to 4","0**","41,573","0.00**","--","--"
"2018","Tennessee","5 to 9","0**","42,261","0.00**","--","--"
"2018","Tennessee","10 to 14","0**","41,718","0.00**","--","--"
"2018","Tennessee","15 to 19","58","42,524","136.39","--","2,738"
"2018","Tennessee","20 to 24","67","46,263","144.82","--","2,881"
"2018","Tennessee","25 to 29","51","49,870","102.27","--","1,957"
"2018","Tennessee","30 to 34","41","39,070","104.94","--","1,359"
"2018","Tennessee","35 to 39","22","36,092","60.96","--","621"
"2018","Tennessee","40 to 44","20**","32,118","62.27**","--","470"
"2018","Tennessee","45 to 49","13**","33,249","39.10**","--","234"
