"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2019","Wisconsin","Asian","Hispanic","0**","423","0.00**","--","--"
"2019","Wisconsin","HI Native / Pacific Islander","Non-Hispanic","0**","391","0.00**","--","--"
"2019","Wisconsin","HI Native / Pacific Islander","Hispanic","0**","154","0.00**","--","--"
"2019","Wisconsin","More than One Race","Non-Hispanic","--","16,553","--","--","--"
"2019","Wisconsin","More than One Race","Hispanic","0**","2,555","0.00**","--","--"
"2019","Wyoming","White","Non-Hispanic","15**","46,825","32.03**","--","649"
"2019","Wyoming","White","Hispanic","0**","6,630","0.00**","--","--"
"2019","Wyoming","Black","Non-Hispanic","0**","994","0.00**","--","--"
"2019","Wyoming","Black","Hispanic","0**","133","0.00**","--","--"
"2019","Wyoming","American Indian / Alaska Native","Non-Hispanic","--","1,465","--","--","--"
"2019","Wyoming","American Indian / Alaska Native","Hispanic","0**","398","0.00**","--","--"
"2019","Wyoming","Asian","Non-Hispanic","0**","1,139","0.00**","--","--"
"2019","Wyoming","Asian","Hispanic","0**","47","0.00**","--","--"
"2019","Wyoming","HI Native / Pacific Islander","Non-Hispanic","0**","55","0.00**","--","--"
"2019","Wyoming","HI Native / Pacific Islander","Hispanic","0**","27","0.00**","--","--"
"2019","Wyoming","More than One Race","Non-Hispanic","0**","1,578","0.00**","--","--"
"2019","Wyoming","More than One Race","Hispanic","0**","391","0.00**","--","--"
"2018","Alabama","White","Non-Hispanic","70","308,365","22.70","--","3,042"
"2018","Alabama","White","Hispanic","--","21,460","--","--","--"
"2018","Alabama","Black","Non-Hispanic","132","163,455","80.76","--","5,720"
"2018","Alabama","Black","Hispanic","0**","2,114","0.00**","--","--"
"2018","Alabama","American Indian / Alaska Native","Non-Hispanic","0**","3,039","0.00**","--","--"
"2018","Alabama","American Indian / Alaska Native","Hispanic","0**","717","0.00**","--","--"
"2018","Alabama","Asian","Non-Hispanic","--","8,555","--","--","--"
"2018","Alabama","Asian","Hispanic","0**","215","0.00**","--","--"
"2018","Alabama","HI Native / Pacific Islander","Non-Hispanic","0**","313","0.00**","--","--"
"2018","Alabama","HI Native / Pacific Islander","Hispanic","0**","294","0.00**","--","--"
"2018","Alabama","More than One Race","Non-Hispanic","--","10,207","--","--","--"
"2018","Alabama","More than One Race","Hispanic","0**","951","0.00**","--","--"
"2018","Alaska","White","Non-Hispanic","--","42,624","--","--","--"
"2018","Alaska","White","Hispanic","--","5,861","--","--","--"
"2018","Alaska","Black","Non-Hispanic","--","3,893","--","--","--"
"2018","Alaska","Black","Hispanic","0**","457","0.00**","--","--"
"2018","Alaska","American Indian / Alaska Native","Non-Hispanic","14**","13,364","104.76**","--","616"
"2018","Alaska","American Indian / Alaska Native","Hispanic","--","626","--","--","--"
"2018","Alaska","Asian","Non-Hispanic","0**","5,261","0.00**","--","--"
"2018","Alaska","Asian","Hispanic","0**","155","0.00**","--","--"
"2018","Alaska","HI Native / Pacific Islander","Non-Hispanic","--","1,357","--","--","--"
"2018","Alaska","HI Native / Pacific Islander","Hispanic","--","68","--","--","--"
"2018","Alaska","More than One Race","Non-Hispanic","--","7,238","--","--","--"
"2018","Alaska","More than One Race","Hispanic","0**","854","0.00**","--","--"
"2018","Arizona","White","Non-Hispanic","58","332,713","17.43","--","2,480"
"2018","Arizona","White","Hispanic","71","290,519","24.44","--","3,061"
"2018","Arizona","White","Unknown","--","--","--","--","--"
"2018","Arizona","Black","Non-Hispanic","27","41,053","65.77","--","1,170"
"2018","Arizona","Black","Hispanic","--","7,518","--","--","--"
"2018","Arizona","American Indian / Alaska Native","Non-Hispanic","--","37,087","--","--","--"
"2018","Arizona","American Indian / Alaska Native","Hispanic","--","13,659","--","--","--"
"2018","Arizona","Asian","Non-Hispanic","--","29,538","--","--","--"
"2018","Arizona","Asian","Hispanic","0**","2,760","0.00**","--","--"
"2018","Arizona","HI Native / Pacific Islander","Non-Hispanic","--","1,605","--","--","--"
"2018","Arizona","HI Native / Pacific Islander","Hispanic","0**","916","0.00**","--","--"
"2018","Arizona","More than One Race","Non-Hispanic","--","23,382","--","--","--"
"2018","Arizona","More than One Race","Hispanic","--","9,341","--","--","--"
"2018","Arkansas","White","Non-Hispanic","44","210,550","20.90","--","1,920"
"2018","Arkansas","White","Hispanic","--","28,541","--","--","--"
"2018","Arkansas","Black","Non-Hispanic","49","60,307","81.25","--","2,144"
"2018","Arkansas","Black","Hispanic","0**","1,134","0.00**","--","--"
"2018","Arkansas","American Indian / Alaska Native","Non-Hispanic","0**","2,787","0.00**","--","--"
"2018","Arkansas","American Indian / Alaska Native","Hispanic","0**","945","0.00**","--","--"
"2018","Arkansas","Asian","Non-Hispanic","0**","6,072","0.00**","--","--"
"2018","Arkansas","Asian","Hispanic","0**","281","0.00**","--","--"
"2018","Arkansas","HI Native / Pacific Islander","Non-Hispanic","0**","1,283","0.00**","--","--"
"2018","Arkansas","HI Native / Pacific Islander","Hispanic","0**","122","0.00**","--","--"
"2018","Arkansas","More than One Race","Non-Hispanic","--","7,983","--","--","--"
"2018","Arkansas","More than One Race","Hispanic","0**","854","0.00**","--","--"
"2018","California","White","Non-Hispanic","93","1,236,270","7.52","--","3,997"
"2018","California","White","Hispanic","257","1,858,576","13.83","--","11,201"
"2018","California","White","Unknown","--","--","--","--","--"
"2018","California","Black","Non-Hispanic","108","255,876","42.21","--","4,681"
"2018","California","Black","Hispanic","--","48,582","--","--","--"
"2018","California","Black","Unknown","--","--","--","--","--"
"2018","California","American Indian / Alaska Native","Non-Hispanic","10**","17,973","55.64**","--","435"
"2018","California","American Indian / Alaska Native","Hispanic","--","67,414","--","--","--"
"2018","California","Asian","Non-Hispanic","13**","551,206","2.36**","--","562"
"2018","California","Asian","Hispanic","0**","33,718","0.00**","--","--"
"2018","California","HI Native / Pacific Islander","Non-Hispanic","--","15,738","--","--","--"
"2018","California","HI Native / Pacific Islander","Hispanic","0**","7,774","0.00**","--","--"
"2018","California","More than One Race","Non-Hispanic","23","162,676","14.14","--","1,018"
"2018","California","More than One Race","Hispanic","18**","67,135","26.81**","--","769"
"2018","Colorado","White","Non-Hispanic","70","368,074","19.02","--","3,011"
"2018","Colorado","White","Hispanic","39","145,910","26.73","--","1,705"
"2018","Colorado","Black","Non-Hispanic","22","28,388","77.50","--","956"
"2018","Colorado","Black","Hispanic","0**","4,578","0.00**","--","--"
"2018","Colorado","American Indian / Alaska Native","Non-Hispanic","--","5,250","--","--","--"
"2018","Colorado","American Indian / Alaska Native","Hispanic","--","7,035","--","--","--"
"2018","Colorado","Asian","Non-Hispanic","--","21,072","--","--","--"
"2018","Colorado","Asian","Hispanic","0**","1,384","0.00**","--","--"
"2018","Colorado","HI Native / Pacific Islander","Non-Hispanic","0**","944","0.00**","--","--"
"2018","Colorado","HI Native / Pacific Islander","Hispanic","0**","446","0.00**","--","--"
"2018","Colorado","More than One Race","Non-Hispanic","--","21,328","--","--","--"
"2018","Colorado","More than One Race","Hispanic","--","7,062","--","--","--"
"2018","Connecticut","White","Non-Hispanic","--","236,157","--","--","--"
"2018","Connecticut","White","Hispanic","--","63,769","--","--","--"
"2018","Connecticut","Black","Non-Hispanic","--","46,542","--","--","--"
"2018","Connecticut","Black","Hispanic","0**","9,696","0.00**","--","--"
"2018","Connecticut","American Indian / Alaska Native","Non-Hispanic","0**","870","0.00**","--","--"
"2018","Connecticut","American Indian / Alaska Native","Hispanic","0**","1,615","0.00**","--","--"
"2018","Connecticut","Asian","Non-Hispanic","0**","19,148","0.00**","--","--"
"2018","Connecticut","Asian","Hispanic","0**","622","0.00**","--","--"
"2018","Connecticut","HI Native / Pacific Islander","Non-Hispanic","0**","130","0.00**","--","--"
"2018","Connecticut","HI Native / Pacific Islander","Hispanic","0**","349","0.00**","--","--"
"2018","Connecticut","More than One Race","Non-Hispanic","0**","10,627","0.00**","--","--"
"2018","Connecticut","More than One Race","Hispanic","0**","3,407","0.00**","--","--"
"2018","Delaware","White","Non-Hispanic","--","50,884","--","--","--"
"2018","Delaware","White","Hispanic","0**","8,685","0.00**","--","--"
"2018","Delaware","Black","Non-Hispanic","18**","25,990","69.26**","--","792"
"2018","Delaware","Black","Hispanic","--","1,563","--","--","--"
"2018","Delaware","American Indian / Alaska Native","Non-Hispanic","0**","260","0.00**","--","--"
"2018","Delaware","American Indian / Alaska Native","Hispanic","0**","487","0.00**","--","--"
"2018","Delaware","Asian","Non-Hispanic","0**","3,784","0.00**","--","--"
"2018","Delaware","Asian","Hispanic","0**","84","0.00**","--","--"
"2018","Delaware","HI Native / Pacific Islander","Non-Hispanic","0**","39","0.00**","--","--"
"2018","Delaware","HI Native / Pacific Islander","Hispanic","0**","156","0.00**","--","--"
"2018","Delaware","More than One Race","Non-Hispanic","0**","3,427","0.00**","--","--"
"2018","Delaware","More than One Race","Hispanic","0**","458","0.00**","--","--"
"2018","District of Columbia","White","Non-Hispanic","--","35,858","--","--","--"
"2018","District of Columbia","White","Hispanic","0**","6,989","0.00**","--","--"
"2018","District of Columbia","Black","Non-Hispanic","47","36,735","127.94","--","2,007"
"2018","District of Columbia","Black","Hispanic","0**","1,230","0.00**","--","--"
"2018","District of Columbia","American Indian / Alaska Native","Non-Hispanic","0**","192","0.00**","--","--"
"2018","District of Columbia","American Indian / Alaska Native","Hispanic","0**","299","0.00**","--","--"
"2018","District of Columbia","Asian","Non-Hispanic","0**","4,837","0.00**","--","--"
"2018","District of Columbia","Asian","Hispanic","0**","85","0.00**","--","--"
"2018","District of Columbia","HI Native / Pacific Islander","Non-Hispanic","0**","49","0.00**","--","--"
"2018","District of Columbia","HI Native / Pacific Islander","Hispanic","0**","51","0.00**","--","--"
"2018","District of Columbia","More than One Race","Non-Hispanic","0**","2,441","0.00**","--","--"
"2018","District of Columbia","More than One Race","Hispanic","0**","433","0.00**","--","--"
"2018","Florida","White","Non-Hispanic","129","894,973","14.41","--","5,634"
"2018","Florida","White","Hispanic","77","546,050","14.10","--","3,315"
"2018","Florida","Black","Non-Hispanic","203","404,767","50.15","--","8,810"
"2018","Florida","Black","Hispanic","--","34,209","--","--","--"
"2018","Florida","Black","Unknown","--","--","--","--","--"
"2018","Florida","American Indian / Alaska Native","Non-Hispanic","0**","5,324","0.00**","--","--"
"2018","Florida","American Indian / Alaska Native","Hispanic","--","6,435","--","--","--"
"2018","Florida","Asian","Non-Hispanic","--","60,666","--","--","--"
"2018","Florida","Asian","Hispanic","0**","2,735","0.00**","--","--"
"2018","Florida","HI Native / Pacific Islander","Non-Hispanic","0**","1,386","0.00**","--","--"
"2018","Florida","HI Native / Pacific Islander","Hispanic","0**","1,227","0.00**","--","--"
"2018","Florida","More than One Race","Non-Hispanic","--","50,130","--","--","--"
"2018","Florida","More than One Race","Hispanic","0**","14,567","0.00**","--","--"
"2018","Georgia","White","Non-Hispanic","85","539,419","15.76","--","3,646"
"2018","Georgia","White","Hispanic","18**","107,624","16.73**","--","770"
"2018","Georgia","Black","Non-Hispanic","197","410,519","47.99","--","8,537"
"2018","Georgia","Black","Hispanic","--","11,966","--","--","--"
"2018","Georgia","American Indian / Alaska Native","Non-Hispanic","0**","2,857","0.00**","--","--"
"2018","Georgia","American Indian / Alaska Native","Hispanic","0**","4,070","0.00**","--","--"
"2018","Georgia","Asian","Non-Hispanic","--","47,338","--","--","--"
"2018","Georgia","Asian","Hispanic","0**","1,149","0.00**","--","--"
"2018","Georgia","HI Native / Pacific Islander","Non-Hispanic","0**","880","0.00**","--","--"
"2018","Georgia","HI Native / Pacific Islander","Hispanic","0**","737","0.00**","--","--"
"2018","Georgia","More than One Race","Non-Hispanic","--","27,444","--","--","--"
"2018","Georgia","More than One Race","Hispanic","0**","4,725","0.00**","--","--"
"2018","Hawaii","White","Non-Hispanic","0**","30,360","0.00**","--","--"
"2018","Hawaii","White","Hispanic","0**","8,286","0.00**","--","--"
"2018","Hawaii","Black","Non-Hispanic","0**","4,841","0.00**","--","--"
"2018","Hawaii","Black","Hispanic","0**","560","0.00**","--","--"
"2018","Hawaii","American Indian / Alaska Native","Non-Hispanic","0**","478","0.00**","--","--"
"2018","Hawaii","American Indian / Alaska Native","Hispanic","0**","350","0.00**","--","--"
"2018","Hawaii","Asian","Non-Hispanic","0**","36,516","0.00**","--","--"
"2018","Hawaii","Asian","Hispanic","0**","1,593","0.00**","--","--"
"2018","Hawaii","HI Native / Pacific Islander","Non-Hispanic","0**","14,390","0.00**","--","--"
"2018","Hawaii","HI Native / Pacific Islander","Hispanic","0**","1,203","0.00**","--","--"
"2018","Hawaii","More than One Race","Non-Hispanic","0**","33,964","0.00**","--","--"
"2018","Hawaii","More than One Race","Hispanic","--","8,697","--","--","--"
"2018","Idaho","White","Non-Hispanic","37","140,916","26.26","--","1,599"
"2018","Idaho","White","Hispanic","--","28,816","--","--","--"
"2018","Idaho","Black","Non-Hispanic","--","2,247","--","--","--"
"2018","Idaho","Black","Hispanic","0**","410","0.00**","--","--"
"2018","Idaho","American Indian / Alaska Native","Non-Hispanic","--","2,158","--","--","--"
"2018","Idaho","American Indian / Alaska Native","Hispanic","--","1,360","--","--","--"
"2018","Idaho","Asian","Non-Hispanic","0**","3,173","0.00**","--","--"
"2018","Idaho","Asian","Hispanic","0**","249","0.00**","--","--"
"2018","Idaho","HI Native / Pacific Islander","Non-Hispanic","0**","463","0.00**","--","--"
"2018","Idaho","HI Native / Pacific Islander","Hispanic","0**","112","0.00**","--","--"
"2018","Idaho","More than One Race","Non-Hispanic","0**","5,448","0.00**","--","--"
"2018","Idaho","More than One Race","Hispanic","0**","1,227","0.00**","--","--"
"2018","Illinois","White","Non-Hispanic","53","722,732","7.33","--","2,279"
"2018","Illinois","White","Hispanic","44","265,220","16.59","--","1,895"
"2018","Illinois","Black","Non-Hispanic","226","221,641","101.97","--","9,773"
"2018","Illinois","Black","Hispanic","--","10,095","--","--","--"
"2018","Illinois","Black","Unknown","--","--","--","--","--"
"2018","Illinois","American Indian / Alaska Native","Non-Hispanic","0**","2,122","0.00**","--","--"
"2018","Illinois","American Indian / Alaska Native","Hispanic","0**","8,144","0.00**","--","--"
"2018","Illinois","Asian","Non-Hispanic","--","79,288","--","--","--"
"2018","Illinois","Asian","Hispanic","0**","2,358","0.00**","--","--"
"2018","Illinois","HI Native / Pacific Islander","Non-Hispanic","0**","465","0.00**","--","--"
"2018","Illinois","HI Native / Pacific Islander","Hispanic","0**","644","0.00**","--","--"
"2018","Illinois","More than One Race","Non-Hispanic","--","32,203","--","--","--"
"2018","Illinois","More than One Race","Hispanic","--","7,048","--","--","--"
"2018","Indiana","White","Non-Hispanic","91","551,291","16.51","--","3,963"
"2018","Indiana","White","Hispanic","10**","56,988","17.55**","--","433"
"2018","Indiana","Black","Non-Hispanic","88","81,624","107.81","--","3,845"
